微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IzZVs6LHs,【外防输入！央视《焦点访谈》今日关注上海全程闭环管理】#长三角战疫观#3月23日，@CCTV焦点访谈 播出“外防输入 闭环管理”节目。随着境外输入性风险的增加，我国的疫情防控工作又面临新的挑战。近日召开的中共中央政治局常务委员会会议要求，要落实外防输入重点任务，完善数据共享、信息通报和入境人员核查机制，航空运输、口岸检疫、目的地送达、社区防控要形成闭环。上海浦东机场是国内三大门户枢纽之一，也是严防境外疫情输入的重要口岸。为进一步防控境外输入疫情风险，所有入境旅客在完成了体温筛查、信息查验等入境检疫流程后，未出现异常的旅客才能进入到机场的入境联检大厅。按照全程闭环的要求，需要集中隔离的入境人员由专门的转运车辆运送到隔离点，隔离点工作人员和转运人员要在转运单上签字，面对面交接，全程留痕。在上海的浦东新区，包括留验点在内目前共有30个隔离点。#上海加油##上海战疫#http://t.cn/A6zkjnSR  东方网的微博视频                                ,无,无,无,2020-03-24 00:19,HUAWEI Mate 20 X,8,3,2
IzZP01gvH,意大利的街头风情真是浪漫啊，之前很火的街头萨克斯演奏家Daniele Vitale隔离在家，在阳台为小区邻居们吹奏了一曲《Bella Ciao》。“如果我在战斗中牺牲，请把我埋在，高高的山岗，再插上一朵美丽的鲜花。啊每当人们从这里走过，都说啊多么美丽的花...”  YouTube精选的微博视频  ,无,"http://f.video.weibocdn.com/003HsP7Jgx07BTwlxVHy010412013YQM0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585020307&ssig=bpn9JkNL%2FQ&KID=unistore,video",无,2020-03-24 00:04,皮皮时光机,28,18,6
IzZBSe46y,《伦敦生活》团队打造，HBO新剧《逃》正式预告片公布。故事描述Ruby和Billy二人曾在大学期间相恋，并互相承诺如果有一方想从现实生活中逃避时，可以向对方发送一个信息——“逃”，俩人将一起抛开一切并逃离厌倦的生活。17年过后，他们履行了承诺，开始了一场疯狂之旅。 YouTube精选的微博视频 ,无,"http://f.video.weibocdn.com/000We8UYgx07BTOhoBXa01041200n5R00E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585020307&ssig=0Xp%2F%2BIik8n&KID=unistore,video",无,2020-03-23 23:31,皮皮时光机,0,4,0
IzZtI6Lap,【泰国拳场128人中招新冠 军官影星都沦陷】泰伦仑披尼拳馆出现了新冠肺炎的集团感染，这使得湿热气候下病毒不活跃的猜想不攻自破。　　据泰文和英文媒体报道说，泰国著名两大拳馆之一的仑披尼拳馆出现了集团感染，到23日为止，泰国有128人是从这里感染导致了发病，几乎占到泰国全国发病例的1/5。http://t.cn/A6zkYdqH                原图                            ,http://wx3.sinaimg.cn/large/643279a4gy1gd49lsyq5ej20el0c0gy5.jpg,无,无,2020-03-23 23:11,HUAWEI Mate 20 X,4,2,2
IzZtrf26h,【山东防疫人员被打致死 涉事者15岁】山东防疫人员被打致死 涉事者15岁 原图,http://wx1.sinaimg.cn/large/643279a4gy1gd49l3iysdj20fa0llta7.jpg,无,无,2020-03-23 23:10,HUAWEI Mate 20 X,9,3,6
IzZr7kSsI,【美国#纽约市新冠肺炎确诊人数超1万#】根据纽约市政府数据，当地时间3月22日晚，纽约市新冠肺炎确诊人数达到10764人，纽约市成为全美首个也是目前唯一一个新冠肺炎确诊人数突破1万的城市。（央视总台记者徐德智） ,无,无,无,2020-03-23 23:05,HUAWEI Mate 20 X,6,0,2
IzZr0cgQ5,【外防输入 闭环管理】#上海加油##上海战疫##严格举措 上海有序复工# http://t.cn/A6zkjnSR [组图共2张]原图,"http://ww4.sinaimg.cn/large/643279a4gy1gd49euak4hj21qc0u0dqw.jpg,http://ww2.sinaimg.cn/large/643279a4gy1gd49evheoqj21qc0u0dql.jpg",无,无,2020-03-23 23:04,HUAWEI Mate 20 X,3,1,1
IzZpryYSj,正处于休园状态中的横浜八景岛水族馆，因为没有游客，企鹅们也可以出门散步了。这么一大群企鹅摇头晃脑地看来看去，既搞笑又可爱 YouTube精选的微博视频  ,无,"http://f.video.weibocdn.com/004b2OVMgx07BTq4Kq6s01041200mbjE0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585020310&ssig=kjPuMToE4w&KID=unistore,video",无,2020-03-23 23:01,皮皮时光机,23,5,3
IzZg5xiXQ,【美国两名议员要求推特封杀所有中国官方账号】根据多家美国媒体报道，美国共和党两名国会议员近日给境外社交平台推特的CEO发去邮件，要求这家境外最大的社交网站之一封杀掉所有中国官方开设在该平台上的账号。周刊漫画:崔泓美国两名议员要求推特封杀所有中国官方账号 原图,http://wx4.sinaimg.cn/large/643279a4gy1gd48mwhl0fj21kp1pakjm.jpg,无,无,2020-03-23 22:38,HUAWEI Mate 20 X,16,3,12
IzZfmjAZr,【美媒：美国政府新冠病毒检测遭遇“史诗级失败”】当地时间3月17日，美国西弗吉尼亚州宣布该州出现首个新冠肺炎确诊病例，至此，美国50个州均出现新冠肺炎疫情。为什么美国政府的新冠病毒检测能力备受质疑？美国有线电视新闻网（CNN）日前解剖麻雀，复盘了美国最后一个宣布发现确诊病例的州——西弗吉尼亚州首例确诊病例的确诊过程，印证了美国病毒检测能力的显著失败。美媒：美国政府新冠病毒检测遭遇“史诗级失败”                                ,无,无,无,2020-03-23 22:36,HUAWEI Mate 20 X,8,3,0
IzZddlOuL,【#云中航拍婺源万亩油菜花梯田#，#这才是真的云赏花#】近日，江西婺源，十万亩梯田的油菜花进入盛开期。俯瞰山下，山谷的村庄淹没在云海和花海之中，时沉时浮。航拍下的油菜花梯田构成一幅幅美丽的春色画卷，美不胜收！人民视频的秒拍视频 @人民日报  ,无,"http://miaopai.video.weibocdn.com/BAnP7yTKlx07BTnjRzLG01041200uu0S0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585020311&ssig=xJP%2BlTkp%2FJ&KID=unistore,video",无,2020-03-23 22:30,皮皮时光机,13,3,0
IzZ7d5rbx,【有重点国家或地区旅居史的入沪人员，“随申码”将赋红码】为严控境外疫情输入，按照本市疫情防控要求，及时发现和控制输入性疫情，“随申码”红码的管控规则将进行补充和调整，所有具有14日内重点国家或地区旅居史的入沪人员，“随申码”将赋红码，具体说明如下↓【提示】有重点国家或地区旅居史的入沪人员，“随申码”将赋红码 原图,http://wx3.sinaimg.cn/large/643279a4gy1gd4804ugf7j20u01gwq5f.jpg,无,无,2020-03-23 22:16,HUAWEI Mate 20 X,3,0,0
IzYOVydq2,#洛阳樱花道一侧樱花一侧垂柳#【古都#洛阳这条樱花大道成打卡地#[带着微博去旅行]】洛阳洛河南岸的樱花大道上，一侧樱花烂漫，一侧垂柳飘舞，粉绿分明。市民们纷纷前来观赏、漫步。微风吹过，落英缤纷。新华网的秒拍视频  ,无,"http://miaopai.video.weibocdn.com/F4gk31Wdlx07BUS2uKOY01041200IsSt0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585020311&ssig=2GpDbaySm0&KID=unistore,video",无,2020-03-23 21:31,皮皮时光机,12,2,2
IzYLGi4wI,【#武汉主干道撤卡后车流增加#】20日起，进出武汉的防疫检查点保留，武汉城区主干道已陆续撤卡，路上车流量明显增加。目前，持有通行证的武汉居民，向社区备案过的、有特殊需求的居民可开车上路。此外，符合健康条件的外地返汉人员经申请也可开车回家。网友：一切都在慢慢好起来，武汉加油！ 央视网的微博视频                                ,无,无,无,2020-03-23 21:23,HUAWEI Mate 20 X,11,0,1
IzYDXiddy,【意大利知名专家：疑似新冠肺炎早在去年10月就在意大利出现】#疫情去年10月或已在意大利出现# 意大利知名医学专家朱塞佩·雷穆齐说，最早一些家庭医生就细心地发现，他们接触到的重症肺炎，跟普通流感不同。他们在10月、11月、12月就看到了这种病毒……” CGTN的微博视频 ,无,"http://f.video.weibocdn.com/0KHtOHpwlx07BUlJUZAs01041200eSA10E010.mp4?label=mp4_hd&template=640x352.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585020321&ssig=ETKlsSSxsO&KID=unistore,video",无,2020-03-23 21:04,皮皮时光机,23,13,10
IzYzjep91,武汉社区下沉干部，是怎么炼成的？跟着视频一起去看看吧！→→#共同战疫# http://t.cn/A6zk5MMr  原图,http://wx2.sinaimg.cn/large/643279a4gy1gd45l922gqj20g209awfr.jpg,无,无,2020-03-23 20:52,HUAWEI Mate 20 X,5,3,0
IzYrNg7cE,【中央明确：以武汉为主战场的全国本土疫情传播基本阻断】23日，中共中央政治局常委、国务院总理、中央应对新冠肺炎疫情工作领导小组组长李克强主持召开领导小组会议。中共中央政治局常委、中央应对新冠肺炎疫情工作领导小组副组长王沪宁出席。http://t.cn/A6zkGndZ ,无,无,无,2020-03-23 20:34,HUAWEI Mate 20 X,7,1,0
IzYqWkREp,【健康时报：#入境不应再分重点或不重点国家和地区#】随着国外疫情的爆发，非重点国家随时可能转变成重点国家，且只要存在这两者之间的区别，就会有隐瞒行程的“冒险者”，不利于防控。因此，专家建议入境防控不再区分重点国家和非重点国家和地区，牢牢守住“境外输入”这道关！http://t.cn/A6zeqXCY [组图共2张]原图,"http://ww4.sinaimg.cn/large/884f7263ly1gd3kf7obfkj20go0rs0tq.jpg,http://ww2.sinaimg.cn/large/884f7263ly1gd3kf7tqr2j20h70cy3yt.jpg",无,无,2020-03-23 20:32,皮皮时光机,23,2,2
IzYon2rVu,《意大利疫情“震中”20%医生感染 全国8000医护请战驰援》意大利家庭医生联合会表示，疫情严重的贝加莫省已有20%的医生被感染，目前被感染的一些医生情况危急。http://t.cn/A6zeFXLs  ,无,无,无,2020-03-23 20:25,HUAWEI Mate 20 X,6,1,1
IzYnxjNR8,【#纽约市长三度质问特朗普#：你到底在做什么？】目前，纽约累计确诊病例约占美国全国确诊病例的1/3。自当地时间19日起，纽约市长德布拉西奥在3天的发布会上连续质问特朗普：“你没有运用政府的手段，你一直在犹豫”；“你只是看着，等着”；“任何负责任的总统，都会和我们沟通如何处理疫情”…戳↓ 央视新闻的微博视频                                ,无,无,无,2020-03-23 20:23,HUAWEI Mate 20 X,9,3,2
IzYntuEYH,【中央应对新冠肺炎疫情工作领导小组：#当前全国本土疫情传播基本阻断#，#全球疫情大流行下要外防输入内防反弹#】23日，中央应对新冠肺炎疫情工作领导小组召开会议指出，当前，以武汉为主战场的全国本土疫情传播基本阻断，但零星散发病例和局部暴发疫情风险仍然存在，结合全球疫情大流行形势，要实行“外防输入、内防反弹”防控策略。武汉和湖北要做好重症患者救治，及时收治新发病例。各地要坚持实事求是、公开透明发布信息，不得瞒报漏报，一旦发现疫情要精准管控，控制在病例发生和可能传播的场所。精准有效防范疫情跨境输入输出，为国际社会抗击疫情提供力所能及帮助。我驻外使领馆和有关方面要着力做好对我境外公民的领事保护和疫情防护帮扶。人民日报的微博视频                                ,无,无,无,2020-03-23 20:23,HUAWEI Mate 20 X,5,8,2
IzYhyc9bQ,【上海市代市长龚正宣誓任职：喝了浦江水，就是上海人】龚正表示，会像热爱家乡一样热爱上海，像对待亲人一样服务全市人民。http://t.cn/A6zkyZdV 原图,http://wx2.sinaimg.cn/large/643279a4gy1gd44bpl0r9j20j60aute9.jpg,无,无,2020-03-23 20:08,HUAWEI Mate 20 X,16,4,5
IzYghi6hO,【外交部：对曾经捐助中国抗疫的国家，我们一定会投桃报李】外交部发言人耿爽23日说，随着中国国内疫情防控形势持续向好，中国在继续做好国内疫情防控的同时，也一直在力所能及的范围内，向有迫切需要的国家提供援助。对于曾经为中国抗击疫情提供捐助的国家，如果有需要，我们一定会投桃报李。对于疫情严重、防控物资缺乏的友好国家，特别是亚洲、非洲、拉美地区的许多发展中国家以及非洲联盟等区域组织，我们也会尽力提供援助。新华社                                ,无,无,无,2020-03-23 20:05,HUAWEI Mate 20 X,13,3,1
IzY2a5mdx,【#武汉商超有序恢复开放#】近日，武汉市居民生活物资供应商业网点逐步有序恢复开放，居民和社区志愿者进店采购前，需出示电子健康码并进行体温检测和实名登记。网友：终于慢慢恢复正常生活，武汉加油！ http://t.cn/A6ze5qaP  [组图共6张]原图,"http://ww2.sinaimg.cn/large/9e5389bbly1gd3kkpam26j20pu0i5417.jpg,http://ww4.sinaimg.cn/large/9e5389bbly1gd3kkpccaoj20pu0ghju5.jpg,http://ww2.sinaimg.cn/large/9e5389bbly1gd3kkpam2jj20pu0jddk5.jpg,http://ww2.sinaimg.cn/large/9e5389bbly1gd3kkpafgqj20pu0h8mzu.jpg,http://ww3.sinaimg.cn/large/9e5389bbly1gd3kkpbizuj20pu0hn41g.jpg,http://ww3.sinaimg.cn/large/9e5389bbly1gd3kkpanr4j20pu0gwdje.jpg",无,无,2020-03-23 19:30,皮皮时光机,6,2,1
IzXRdjjJQ,【给力！#海军研发战疫无线听诊器#，已投入一线】穿着防护服不方便为患者听诊怎么办？海军军医大学特色医学中心研制了一款“利器”：隔离式无线电子听诊器！它是将听诊器探头采集的患者心肺音信号，通过蓝牙传到医生防护服内的耳机上。网友：太有用太贴心了！央视军事的微博视频  ,无,"http://f.video.weibocdn.com/D3ObBoURlx07BTXZc7Ow01041200ad120E010.mp4?label=mp4_hd&template=480x852.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585020346&ssig=fg%2B%2F220HtD&KID=unistore,video",无,2020-03-23 19:03,皮皮时光机,18,6,0
IzXEXAkOA,【#西班牙超大方舱医院开建# 可容纳5000多名病人】当地时间3月21日，位于西班牙马德里郊区的展览中心，正被改建成方舱医院。该院计划容纳5000多名病人，患者将根据病情严重程度分配到不同区域。（封面新闻）封面新闻的微博视频  ,无,"http://f.video.weibocdn.com/000BQkvGgx07BUcvOmWs010412005GrB0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585020347&ssig=H9XY86bxiM&KID=unistore,video",无,2020-03-23 18:33,皮皮时光机,8,1,0
IzXroCpUf,【武汉闯关vlog：#武汉社区下沉干部的一天#】他们，有个共同的名字——下沉干部。视频里的十多分钟，是他们每天忙碌操劳的平凡日常。近2个月，每天12小时，日行2万步，无休。这份工作如何坚持下来？来听听他们的答案！#你守护大家我守护你# @光明日报 光明日报的微博视频  ,无,"http://f.video.weibocdn.com/J9oz2BTZlx07BUQdcSfS01041205QGyN0E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585020347&ssig=YHpZC5Mzqt&KID=unistore,video",无,2020-03-23 18:00,正能量 · 视频社区,11,0,0
IzXhY7ZO7,【复工，复产，上海“复苏”#上海加油# 】#上海战疫##严格举措 上海有序复工# 原图,http://wx2.sinaimg.cn/large/643279a4gy1gd3zxuiijcj20ci0m8wge.jpg,无,无,2020-03-23 17:37,HUAWEI Mate 20 X,5,1,1
IzXfbxQqU,【视频告诉你#武大樱花有多美# 转！分享！】@8KRAW 央视新闻的微博视频  ,无,"http://f.video.weibocdn.com/GjYgC338lx07BUu2gWB201041201pOWJ0E010.mp4?label=mp4_hd&template=1144x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585020348&ssig=KDVK2xpT%2Bu&KID=unistore,video",无,2020-03-23 17:30,皮皮时光机,3,4,2
IzX3NEpir,【60天，已是冬去春归——上海医疗队支援武汉影像纪实】#上海战疫##上海医疗队加油# 自2020年1月24日除夕夜第一批上海医疗队赴援武汉，至今整整60天，上海医疗战士在武汉不辞艰辛。这是医者仁心，是“老吾老以及人之老，幼吾幼以及人之幼”的中国情怀。 http://t.cn/A6zDjOvJ  原图,http://wx1.sinaimg.cn/large/643279a4gy1gd3yxj6ivmj20ku0rstbb.jpg,无,无,2020-03-23 17:02,HUAWEI Mate 20 X,3,0,0
IzX33hHzS,【又一意大利市长发飙：“总遛狗，你的狗有前列腺炎吗？”】近日，意大利瓜尔多塔迪诺市市长在社交媒体上斥责部分居民在疫情期间擅自外出。他怒斥道：“你们总是去遛狗，你们的狗都有前列腺炎吗？” #意大利疫情# 视频-意大利又一市长发飙：“总去遛狗，你们的狗都有前列腺炎吗！”  ,无,"http://api.ivideo.sina.com.cn/public/video/play/url?appname=weibocard&appver=0.1&applt=web&tags=weibocard&direct=1&vid=32876950101&Expires=1585020348&ssig=X2tEuZ1cEm&KID=unistore,video",无,2020-03-23 17:00,皮皮时光机,17,0,3
IzX2h8IEp,#守护白衣天使的武汉夜车##点赞逆行英雄#【95后武汉小伙“强哥”：守护白衣天使的夜车】陈强今年23岁，是武汉公交集团光谷公司的一名公交车司机。自2月4日开始，他开始了特殊的夜班模式：每晚8点到凌晨5点，开着405路公交车往返于医护人员住地和武汉大学人民医院之间。近50天来，他每天至少往返10次，无论刮风下雨甚至下雪，总是提早赶到，默默守候医疗队员。@现代快报快快看视频  95后武汉小伙“强哥”：守护白衣天使的夜车 现代快报快快看视频的微博视频                                ,无,无,无,2020-03-23 16:58,HUAWEI Mate 20 X,6,0,0
IzWQRqAwC,【#湖南医疗队的特殊高铁票#】从武汉出发，#医疗队返程终点站是美丽家乡站#。这是湖南援助黄冈医疗队员们收到的特别制作的“凯旋号”高铁票 。在车票左上角上，每个人都有一个专属贵宾号。谢谢你们，辛苦了！【战士返湘】乘坐“凯旋号”高铁，我们回来了  [组图共2张]原图,"http://ww3.sinaimg.cn/large/a716fd45ly1gd3l2s1ywlj20hs0dcwfs.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gd3l2s2si3j20hs0npdj4.jpg",无,无,2020-03-23 16:30,皮皮时光机,4,0,0
IzWEOn2Vn,【70位在湖北抗疫医护的“疫后心愿”】今天，武汉“封城”两个月，疫情已得到缓解。数十万名医护人员在湖北为抗疫作出巨大牺牲。我们邀请其中70位畅想疫情过后的心愿，却发现对此刻的他们而言，愈平凡愈珍贵。#共同战疫# 70位在湖北抗疫医护的“疫后心愿” 原图,http://wx1.sinaimg.cn/large/643279a4gy1gd3x5hi5msj20u00dljvw.jpg,无,无,2020-03-23 16:00,HUAWEI Mate 20 X,4,0,0
IzWEH1wam,【“谢谢你们救了我们母子的命！”！#战疫宝宝出院母子团聚#】母亲确诊新冠肺炎，壮壮比预产期提前了38天出生，刚出生体重不到5斤，幸而未被感染。壮壮在中部战区总医院医护人员的精心照料下，已经长到11斤了！与妈妈分别56天后，母子终于团聚，平安出院央视军事的微博视频  ,无,"http://f.video.weibocdn.com/toSgJyydlx07BU6Rsj4c01041200xPmO0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585020359&ssig=5%2BH9Pl1UlA&KID=unistore,video",无,2020-03-23 16:00,皮皮时光机,19,2,2
